user_id,signup_at,city,segment,discount_acquired,essential_affinity,churn_risk_score
38762,2025-11-27,Delhi,discount_hunter,True,0.455,0.49
38763,2026-05-10,Kolkata,habitual,False,0.756,0.077
38764,2026-04-23,Pune,standard,False,0.585,0.404
38765,2025-12-05,Pune,standard,True,0.622,0.414
38766,2026-02-04,Mumbai,discount_hunter,True,0.447,0.464
38767,2026-04-03,Pune,standard,False,0.677,0.324
38768,2026-04-02,Chennai,discount_hunter,True,0.437,0.414
38769,2025-12-21,Mumbai,discount_hunter,True,0.591,0.51
38770,2025-11-28,Kolkata,habitual,False,0.742,0.175
38771,2026-05-17,Delhi,standard,False,0.558,0.445
38772,2026-04-30,Chennai,standard,False,0.57,0.318
38773,2026-04-02,Bengaluru,discount_hunter,True,0.524,0.45
38774,2026-03-19,Hyderabad,standard,False,0.621,0.637
38775,2026-03-24,Chennai,standard,False,0.721,0.303
38776,2026-02-11,Hyderabad,standard,False,0.449,0.447
38777,2026-03-24,Hyderabad,discount_hunter,True,0.473,0.408
38778,2026-01-14,Hyderabad,churn_risk,False,0.389,0.906
38779,2025-12-06,Kolkata,habitual,False,0.826,0.342
38780,2026-01-15,Hyderabad,standard,False,0.506,0.527
38781,2026-01-12,Chennai,habitual,False,0.717,0.142
38782,2026-01-14,Chennai,standard,False,0.69,0.402
38783,2026-02-13,Hyderabad,standard,False,0.528,0.626
38784,2025-12-14,Hyderabad,churn_risk,False,0.297,0.81
38785,2026-02-02,Kolkata,churn_risk,False,0.544,0.659
38786,2026-02-12,Pune,habitual,False,0.555,0.326
38787,2025-12-24,Mumbai,standard,False,0.509,0.407
38788,2026-02-10,Chennai,standard,False,0.616,0.357
38789,2026-03-22,Bengaluru,standard,True,0.58,0.33
38790,2026-02-03,Hyderabad,habitual,False,0.706,0.212
38791,2025-11-21,Mumbai,standard,False,0.439,0.439
38792,2026-03-27,Kolkata,standard,False,0.561,0.405
38793,2026-03-05,Bengaluru,churn_risk,False,0.304,0.85
38794,2026-02-04,Chennai,churn_risk,False,0.37,0.652
38795,2025-11-25,Chennai,standard,False,0.501,0.264
38796,2025-12-07,Pune,habitual,False,0.693,0.398
38797,2025-12-05,Bengaluru,churn_risk,False,0.346,0.724
38798,2026-04-23,Pune,churn_risk,False,0.494,0.61
38799,2026-01-15,Delhi,discount_hunter,True,0.679,0.424
38800,2026-02-05,Kolkata,standard,False,0.513,0.33
38801,2026-03-26,Pune,discount_hunter,True,0.598,0.697
38802,2026-03-18,Delhi,habitual,False,0.627,0.058
38803,2025-12-02,Delhi,standard,True,0.635,0.502
38804,2026-05-07,Bengaluru,churn_risk,False,0.412,0.761
38805,2026-01-07,Chennai,habitual,False,0.593,0.277
38806,2026-04-08,Hyderabad,churn_risk,False,0.32,0.682
38807,2026-04-19,Delhi,standard,True,0.515,0.489
38808,2026-02-25,Kolkata,discount_hunter,True,0.504,0.459
38809,2025-12-20,Mumbai,habitual,False,0.739,0.158
38810,2026-02-27,Pune,standard,False,0.511,0.41
38811,2026-01-04,Delhi,churn_risk,False,0.289,0.823
38812,2026-04-22,Pune,discount_hunter,True,0.324,0.493
38813,2026-04-05,Delhi,habitual,False,0.681,0.2
38814,2026-04-18,Pune,churn_risk,False,0.367,0.819
38815,2026-04-19,Hyderabad,discount_hunter,True,0.611,0.519
38816,2025-12-23,Hyderabad,habitual,False,0.728,0.145
38817,2025-11-26,Delhi,standard,False,0.498,0.334
38818,2026-03-13,Pune,habitual,False,0.834,0.05
38819,2026-03-11,Delhi,habitual,False,0.761,0.179
38820,2026-04-25,Delhi,habitual,False,0.708,0.326
38821,2026-03-15,Bengaluru,standard,False,0.408,0.558
38822,2026-04-14,Delhi,discount_hunter,True,0.416,0.507
38823,2026-01-22,Bengaluru,discount_hunter,True,0.482,0.305
38824,2025-12-13,Hyderabad,discount_hunter,True,0.449,0.53
38825,2025-11-27,Mumbai,discount_hunter,True,0.523,0.406
38826,2026-02-07,Chennai,standard,False,0.572,0.596
38827,2025-11-21,Mumbai,habitual,False,0.533,0.227
38828,2026-02-22,Chennai,discount_hunter,True,0.462,0.435
38829,2026-02-01,Hyderabad,habitual,False,0.747,0.317
38830,2026-01-06,Bengaluru,habitual,False,0.836,0.337
38831,2026-03-07,Hyderabad,standard,False,0.425,0.578
38832,2026-03-23,Mumbai,discount_hunter,True,0.41,0.552
38833,2025-11-28,Chennai,standard,True,0.576,0.46
38834,2026-02-14,Pune,standard,False,0.468,0.426
38835,2026-05-09,Chennai,habitual,False,0.763,0.216
38836,2026-01-13,Kolkata,habitual,False,0.732,0.05
38837,2026-04-10,Pune,standard,True,0.606,0.335
38838,2026-01-20,Bengaluru,discount_hunter,True,0.672,0.382
38839,2026-01-08,Mumbai,churn_risk,False,0.354,0.902
38840,2026-04-24,Chennai,standard,False,0.516,0.503
38841,2026-01-24,Bengaluru,habitual,False,0.802,0.466
38842,2026-04-25,Delhi,churn_risk,False,0.532,0.812
38843,2026-03-18,Mumbai,churn_risk,False,0.443,0.651
38844,2026-04-16,Bengaluru,habitual,False,0.814,0.357
38845,2026-04-16,Pune,discount_hunter,True,0.468,0.592
38846,2026-05-04,Chennai,standard,False,0.588,0.519
38847,2026-02-28,Delhi,discount_hunter,True,0.458,0.405
38848,2026-05-11,Delhi,churn_risk,False,0.267,0.99
38849,2025-12-01,Bengaluru,standard,False,0.547,0.556
38850,2026-02-17,Kolkata,standard,True,0.563,0.234
38851,2026-01-31,Chennai,standard,False,0.533,0.658
38852,2025-12-08,Kolkata,habitual,False,0.809,0.29
38853,2026-04-27,Hyderabad,standard,False,0.605,0.111
38854,2026-04-14,Kolkata,habitual,False,0.759,0.383
38855,2026-04-04,Mumbai,habitual,False,0.669,0.371
38856,2026-03-15,Bengaluru,churn_risk,False,0.382,0.775
38857,2026-03-09,Bengaluru,churn_risk,False,0.341,0.731
38858,2026-01-28,Pune,habitual,False,0.697,0.29
38859,2026-03-24,Chennai,discount_hunter,True,0.461,0.459
38860,2026-05-15,Mumbai,habitual,False,0.743,0.479
38861,2026-01-05,Chennai,discount_hunter,True,0.487,0.495
38862,2026-01-20,Pune,discount_hunter,True,0.408,0.315
38863,2025-12-10,Mumbai,discount_hunter,True,0.484,0.385
38864,2026-05-03,Mumbai,standard,False,0.598,0.325
38865,2026-02-24,Delhi,discount_hunter,True,0.533,0.405
38866,2026-03-07,Pune,standard,False,0.462,0.655
38867,2026-01-07,Chennai,discount_hunter,True,0.479,0.436
38868,2025-11-27,Kolkata,churn_risk,False,0.256,0.773
38869,2026-04-14,Hyderabad,habitual,False,0.673,0.198
38870,2026-04-24,Kolkata,churn_risk,False,0.377,0.902
38871,2026-01-21,Chennai,discount_hunter,True,0.534,0.235
38872,2026-04-07,Hyderabad,discount_hunter,True,0.55,0.616
38873,2026-03-03,Pune,standard,False,0.487,0.553
38874,2026-03-16,Bengaluru,standard,True,0.58,0.626
38875,2025-12-22,Mumbai,churn_risk,False,0.35,0.727
38876,2026-03-11,Hyderabad,discount_hunter,True,0.498,0.553
38877,2025-12-20,Kolkata,habitual,False,0.683,0.259
38878,2025-12-30,Bengaluru,standard,False,0.479,0.468
38879,2026-01-24,Mumbai,standard,False,0.64,0.449
38880,2025-12-29,Kolkata,discount_hunter,True,0.525,0.478
38881,2026-05-03,Bengaluru,standard,False,0.613,0.475
38882,2025-11-26,Bengaluru,standard,False,0.619,0.212
38883,2026-05-02,Bengaluru,discount_hunter,True,0.449,0.377
38884,2025-12-18,Delhi,standard,False,0.555,0.471
38885,2026-04-26,Chennai,habitual,False,0.67,0.142
38886,2026-01-20,Mumbai,standard,False,0.611,0.707
38887,2026-05-05,Pune,habitual,False,0.85,0.205
38888,2026-02-26,Bengaluru,discount_hunter,True,0.56,0.667
38889,2026-02-17,Hyderabad,standard,True,0.576,0.65
38890,2025-12-14,Chennai,habitual,False,0.64,0.24
38891,2026-02-07,Pune,habitual,False,0.684,0.265
38892,2026-03-01,Chennai,discount_hunter,True,0.506,0.393
38893,2026-05-17,Mumbai,standard,False,0.656,0.392
38894,2026-01-07,Mumbai,churn_risk,False,0.406,0.745
38895,2025-12-05,Hyderabad,habitual,False,0.722,0.323
38896,2026-01-05,Bengaluru,standard,False,0.488,0.403
38897,2026-01-03,Kolkata,standard,False,0.551,0.311
38898,2026-05-10,Kolkata,churn_risk,False,0.424,0.96
38899,2025-12-18,Pune,standard,False,0.606,0.478
38900,2026-05-18,Pune,discount_hunter,True,0.488,0.343
38901,2025-12-11,Delhi,churn_risk,False,0.301,0.659
38902,2026-04-16,Pune,discount_hunter,True,0.586,0.558
38903,2026-02-03,Hyderabad,standard,False,0.608,0.477
38904,2025-11-30,Mumbai,standard,False,0.509,0.54
38905,2026-03-11,Pune,standard,False,0.664,0.421
38906,2026-04-01,Chennai,standard,False,0.651,0.348
38907,2026-04-20,Chennai,habitual,False,0.744,0.159
38908,2025-12-23,Hyderabad,habitual,False,0.688,0.309
38909,2026-03-12,Delhi,habitual,False,0.689,0.236
38910,2026-03-03,Kolkata,discount_hunter,True,0.479,0.373
38911,2026-02-08,Hyderabad,standard,False,0.387,0.493
38912,2026-04-30,Delhi,standard,False,0.587,0.248
38913,2026-02-05,Pune,discount_hunter,True,0.485,0.433
38914,2026-01-28,Pune,churn_risk,False,0.356,0.69
38915,2026-02-23,Delhi,discount_hunter,True,0.432,0.648
38916,2026-05-07,Chennai,churn_risk,False,0.445,0.714
38917,2026-04-26,Hyderabad,discount_hunter,True,0.403,0.731
38918,2026-03-28,Pune,churn_risk,False,0.435,0.828
38919,2025-12-05,Pune,churn_risk,False,0.363,0.959
38920,2026-01-14,Chennai,discount_hunter,True,0.543,0.305
38921,2025-11-23,Chennai,discount_hunter,True,0.411,0.579
38922,2025-12-08,Pune,standard,False,0.646,0.463
38923,2026-04-19,Hyderabad,churn_risk,False,0.366,0.838
38924,2026-04-16,Delhi,discount_hunter,True,0.5,0.488
38925,2025-12-09,Mumbai,churn_risk,False,0.278,0.688
38926,2026-02-11,Mumbai,standard,False,0.62,0.479
38927,2026-01-10,Mumbai,standard,False,0.538,0.37
38928,2025-12-04,Bengaluru,standard,False,0.49,0.49
38929,2026-01-28,Bengaluru,churn_risk,False,0.593,0.875
38930,2025-12-09,Hyderabad,discount_hunter,True,0.621,0.352
38931,2026-04-02,Bengaluru,discount_hunter,True,0.342,0.381
38932,2026-05-14,Bengaluru,habitual,False,0.704,0.481
38933,2026-02-05,Pune,standard,False,0.394,0.534
38934,2026-01-03,Delhi,churn_risk,False,0.317,0.854
38935,2026-02-18,Hyderabad,standard,True,0.43,0.347
38936,2026-05-13,Pune,standard,False,0.548,0.41
38937,2025-12-19,Pune,churn_risk,False,0.247,0.953
38938,2026-03-23,Bengaluru,standard,False,0.639,0.532
38939,2025-12-07,Hyderabad,standard,False,0.492,0.569
38940,2026-01-14,Pune,habitual,False,0.797,0.139
38941,2026-02-08,Bengaluru,habitual,False,0.8,0.309
38942,2026-01-29,Hyderabad,churn_risk,False,0.578,0.605
38943,2025-12-23,Mumbai,churn_risk,False,0.412,0.471
38944,2026-04-09,Bengaluru,standard,False,0.564,0.402
38945,2026-03-22,Hyderabad,standard,True,0.455,0.504
38946,2026-02-07,Hyderabad,habitual,False,0.728,0.299
38947,2026-02-04,Kolkata,habitual,False,0.673,0.514
38948,2025-12-04,Bengaluru,discount_hunter,True,0.501,0.441
38949,2026-03-19,Kolkata,standard,False,0.55,0.329
38950,2026-01-01,Bengaluru,standard,False,0.538,0.547
38951,2026-01-14,Chennai,standard,False,0.429,0.267
38952,2026-04-24,Chennai,standard,False,0.645,0.378
38953,2026-03-16,Delhi,standard,False,0.619,0.256
38954,2026-03-26,Delhi,habitual,False,0.752,0.195
38955,2026-01-07,Chennai,churn_risk,False,0.381,0.987
38956,2026-02-19,Hyderabad,discount_hunter,True,0.545,0.445
38957,2025-11-23,Pune,standard,False,0.547,0.454
38958,2026-01-04,Bengaluru,standard,False,0.688,0.349
38959,2026-04-14,Hyderabad,habitual,False,0.729,0.235
38960,2026-02-14,Chennai,standard,False,0.619,0.452
38961,2026-03-15,Pune,habitual,False,0.718,0.148
38962,2026-04-11,Pune,discount_hunter,True,0.462,0.258
38963,2026-05-08,Hyderabad,churn_risk,False,0.386,0.789
38964,2025-12-05,Mumbai,standard,False,0.561,0.583
38965,2026-03-05,Chennai,standard,False,0.428,0.678
38966,2026-05-19,Delhi,standard,False,0.639,0.653
38967,2025-12-26,Delhi,habitual,False,0.656,0.198
38968,2026-04-24,Chennai,standard,False,0.484,0.346
38969,2026-03-05,Bengaluru,standard,False,0.513,0.49
38970,2026-01-17,Delhi,standard,False,0.563,0.394
38971,2026-04-10,Hyderabad,standard,False,0.541,0.529
38972,2026-04-26,Delhi,churn_risk,False,0.408,0.894
38973,2025-12-16,Chennai,churn_risk,False,0.345,0.684
38974,2026-03-23,Pune,habitual,False,0.845,0.321
38975,2026-05-08,Kolkata,churn_risk,False,0.357,0.774
38976,2026-03-20,Bengaluru,standard,False,0.587,0.455
38977,2026-02-27,Bengaluru,churn_risk,False,0.224,0.674
38978,2025-12-16,Hyderabad,discount_hunter,True,0.359,0.615
38979,2026-02-10,Hyderabad,standard,False,0.477,0.225
38980,2026-05-03,Mumbai,discount_hunter,True,0.428,0.472
38981,2026-04-13,Pune,habitual,False,0.709,0.212
38982,2026-02-10,Hyderabad,habitual,False,0.803,0.162
38983,2026-01-15,Delhi,churn_risk,False,0.219,0.769
38984,2026-04-14,Bengaluru,standard,False,0.591,0.269
38985,2026-05-14,Chennai,churn_risk,False,0.326,0.625
38986,2026-01-13,Chennai,discount_hunter,True,0.434,0.418
38987,2026-04-15,Hyderabad,habitual,False,0.889,0.075
38988,2026-01-15,Pune,discount_hunter,True,0.484,0.338
38989,2026-04-18,Chennai,standard,False,0.513,0.558
38990,2026-05-13,Kolkata,habitual,False,0.632,0.357
38991,2026-03-20,Pune,standard,False,0.599,0.337
38992,2026-02-18,Chennai,standard,False,0.466,0.32
38993,2026-01-16,Chennai,standard,False,0.43,0.137
38994,2025-12-01,Pune,standard,False,0.448,0.425
38995,2025-11-30,Kolkata,churn_risk,False,0.327,0.847
38996,2026-04-20,Pune,churn_risk,False,0.482,0.69
38997,2026-03-20,Mumbai,standard,False,0.607,0.489
38998,2025-12-31,Delhi,standard,False,0.483,0.505
38999,2026-02-28,Hyderabad,churn_risk,False,0.427,0.886
39000,2026-04-28,Delhi,standard,False,0.443,0.441
39001,2026-03-17,Kolkata,churn_risk,False,0.235,0.801
39002,2026-05-04,Bengaluru,habitual,False,0.843,0.173
39003,2025-12-12,Kolkata,habitual,False,0.864,0.227
39004,2025-12-04,Chennai,standard,False,0.49,0.271
39005,2026-03-20,Kolkata,standard,False,0.452,0.435
39006,2026-03-05,Mumbai,discount_hunter,True,0.508,0.36
39007,2026-03-24,Bengaluru,standard,False,0.577,0.532
39008,2026-05-16,Kolkata,churn_risk,False,0.347,0.99
39009,2025-12-10,Kolkata,habitual,False,0.654,0.418
39010,2026-05-07,Kolkata,discount_hunter,True,0.558,0.531
39011,2025-12-01,Bengaluru,discount_hunter,True,0.508,0.427
39012,2026-02-23,Kolkata,habitual,False,0.687,0.215
39013,2026-04-19,Hyderabad,discount_hunter,True,0.403,0.461
39014,2026-03-23,Chennai,churn_risk,False,0.393,0.716
39015,2025-12-31,Delhi,churn_risk,False,0.289,0.873
39016,2026-03-09,Kolkata,standard,False,0.608,0.493
39017,2026-05-02,Bengaluru,discount_hunter,True,0.569,0.235
39018,2025-12-27,Hyderabad,discount_hunter,True,0.61,0.509
39019,2026-05-08,Delhi,discount_hunter,True,0.412,0.435
39020,2026-03-18,Pune,churn_risk,False,0.326,0.57
39021,2025-12-06,Mumbai,standard,False,0.569,0.654
39022,2026-01-19,Chennai,discount_hunter,True,0.588,0.374
39023,2026-04-25,Delhi,standard,False,0.54,0.638
39024,2026-01-20,Mumbai,habitual,False,0.693,0.11
39025,2026-05-10,Pune,standard,False,0.376,0.413
39026,2026-02-04,Chennai,standard,False,0.604,0.369
39027,2026-01-21,Hyderabad,habitual,False,0.617,0.191
39028,2026-04-23,Pune,standard,False,0.552,0.549
39029,2026-04-11,Delhi,standard,False,0.502,0.494
39030,2026-01-02,Bengaluru,standard,False,0.642,0.317
39031,2026-04-10,Delhi,standard,False,0.518,0.333
39032,2026-01-05,Pune,habitual,False,0.725,0.253
39033,2026-05-01,Bengaluru,standard,False,0.548,0.378
39034,2025-11-22,Mumbai,standard,False,0.507,0.34
39035,2026-03-20,Chennai,standard,False,0.678,0.415
39036,2025-12-18,Bengaluru,standard,True,0.924,0.404
39037,2026-03-22,Kolkata,standard,False,0.471,0.278
39038,2026-05-16,Delhi,standard,False,0.525,0.395
39039,2026-03-21,Bengaluru,standard,False,0.493,0.605
39040,2026-02-07,Bengaluru,habitual,False,0.743,0.05
39041,2026-04-18,Kolkata,discount_hunter,True,0.498,0.456
39042,2025-12-26,Chennai,standard,False,0.622,0.41
39043,2026-02-26,Chennai,standard,True,0.442,0.54
39044,2026-05-13,Delhi,churn_risk,False,0.456,0.978
39045,2026-01-24,Delhi,churn_risk,False,0.223,0.955
39046,2025-11-25,Bengaluru,habitual,False,0.77,0.05
39047,2026-02-08,Hyderabad,standard,False,0.492,0.367
39048,2026-02-16,Hyderabad,churn_risk,False,0.272,0.759
39049,2026-04-16,Mumbai,standard,False,0.572,0.667
39050,2026-04-14,Hyderabad,standard,False,0.499,0.167
39051,2026-01-21,Bengaluru,habitual,False,0.837,0.233
39052,2026-04-09,Mumbai,standard,False,0.598,0.593
39053,2025-12-16,Bengaluru,churn_risk,False,0.353,0.685
39054,2025-12-25,Pune,habitual,False,0.683,0.436
39055,2026-03-09,Mumbai,churn_risk,False,0.372,0.723
39056,2026-03-28,Pune,standard,False,0.707,0.517
39057,2026-04-15,Pune,standard,False,0.411,0.643
39058,2026-03-13,Pune,churn_risk,False,0.275,0.851
39059,2025-12-13,Pune,habitual,False,0.836,0.141
39060,2026-03-22,Mumbai,discount_hunter,True,0.387,0.634
39061,2026-02-06,Mumbai,standard,False,0.573,0.63
39062,2026-01-07,Delhi,standard,False,0.61,0.474
39063,2026-01-21,Mumbai,habitual,False,0.691,0.277
39064,2026-04-15,Chennai,standard,False,0.611,0.38
39065,2025-12-22,Mumbai,churn_risk,False,0.219,0.907
39066,2026-03-01,Bengaluru,standard,False,0.581,0.239
39067,2025-12-05,Bengaluru,standard,False,0.696,0.429
39068,2026-03-31,Chennai,discount_hunter,True,0.492,0.567
39069,2025-12-17,Chennai,standard,False,0.609,0.45
39070,2026-05-09,Delhi,standard,True,0.751,0.494
39071,2026-04-28,Hyderabad,standard,False,0.538,0.345
39072,2026-04-23,Chennai,discount_hunter,True,0.377,0.52
39073,2026-01-22,Pune,standard,False,0.369,0.508
39074,2026-04-10,Bengaluru,discount_hunter,True,0.491,0.388
39075,2025-12-15,Bengaluru,churn_risk,False,0.284,0.907
39076,2026-01-12,Bengaluru,standard,True,0.617,0.595
39077,2025-12-14,Hyderabad,standard,False,0.636,0.394
39078,2025-11-30,Delhi,standard,False,0.514,0.546
39079,2026-01-26,Kolkata,habitual,False,0.59,0.109
39080,2026-03-04,Pune,discount_hunter,True,0.547,0.436
39081,2026-04-25,Hyderabad,churn_risk,False,0.352,0.713
39082,2025-11-27,Kolkata,churn_risk,False,0.444,0.614
39083,2026-02-02,Mumbai,standard,False,0.554,0.428
39084,2026-03-29,Delhi,standard,False,0.579,0.206
39085,2025-12-27,Hyderabad,standard,False,0.59,0.373
39086,2026-04-02,Pune,habitual,False,0.706,0.272
39087,2026-03-03,Chennai,standard,False,0.601,0.538
39088,2026-03-02,Mumbai,discount_hunter,True,0.61,0.496
39089,2025-12-13,Chennai,habitual,False,0.616,0.123
39090,2025-12-21,Pune,standard,False,0.456,0.502
39091,2026-04-27,Mumbai,discount_hunter,True,0.468,0.425
39092,2026-04-27,Bengaluru,habitual,False,0.632,0.249
39093,2026-02-10,Bengaluru,churn_risk,False,0.244,0.648
39094,2026-03-08,Hyderabad,discount_hunter,True,0.558,0.472
39095,2026-02-26,Pune,habitual,False,0.762,0.194
39096,2026-02-21,Pune,standard,False,0.489,0.381
39097,2026-03-29,Delhi,habitual,False,0.833,0.216
39098,2026-03-03,Pune,habitual,False,0.909,0.4
39099,2025-12-13,Pune,churn_risk,False,0.433,0.851
39100,2025-12-05,Kolkata,discount_hunter,True,0.592,0.308
39101,2026-04-23,Hyderabad,churn_risk,False,0.388,0.951
39102,2026-04-03,Mumbai,discount_hunter,True,0.497,0.634
39103,2025-12-26,Delhi,habitual,False,0.638,0.223
39104,2025-12-01,Mumbai,standard,False,0.542,0.583
39105,2025-12-30,Bengaluru,habitual,False,0.771,0.068
39106,2026-03-05,Pune,standard,False,0.549,0.436
39107,2026-03-06,Mumbai,standard,False,0.581,0.38
39108,2025-12-21,Pune,standard,False,0.657,0.494
39109,2025-12-22,Mumbai,discount_hunter,True,0.548,0.46
39110,2025-12-28,Chennai,standard,False,0.638,0.295
39111,2026-02-08,Kolkata,standard,False,0.588,0.701
39112,2026-01-01,Pune,standard,True,0.496,0.586
39113,2026-02-11,Pune,discount_hunter,True,0.357,0.591
39114,2025-11-23,Delhi,standard,True,0.492,0.558
39115,2026-05-08,Pune,habitual,False,0.687,0.269
39116,2026-04-30,Bengaluru,discount_hunter,True,0.444,0.407
39117,2026-01-20,Hyderabad,habitual,False,0.75,0.361
39118,2026-04-14,Chennai,standard,False,0.735,0.478
39119,2026-02-25,Chennai,habitual,False,0.808,0.303
39120,2025-11-26,Delhi,churn_risk,False,0.384,0.632
39121,2026-01-11,Chennai,habitual,False,0.655,0.169
39122,2025-12-01,Kolkata,standard,False,0.572,0.525
39123,2026-03-28,Delhi,discount_hunter,True,0.586,0.438
39124,2026-04-10,Pune,habitual,False,0.887,0.05
39125,2026-03-12,Mumbai,churn_risk,False,0.3,0.762
39126,2025-11-22,Kolkata,standard,False,0.671,0.17
39127,2026-01-02,Bengaluru,churn_risk,False,0.361,0.99
39128,2026-02-13,Pune,discount_hunter,True,0.461,0.508
39129,2025-12-17,Hyderabad,habitual,False,0.71,0.22
39130,2025-12-10,Kolkata,discount_hunter,True,0.544,0.451
39131,2026-01-14,Hyderabad,standard,False,0.537,0.282
39132,2026-03-07,Pune,standard,False,0.623,0.735
39133,2025-12-06,Bengaluru,standard,False,0.591,0.413
39134,2026-05-19,Chennai,habitual,False,0.752,0.217
39135,2026-02-11,Delhi,habitual,False,0.741,0.194
39136,2025-12-21,Hyderabad,churn_risk,False,0.378,0.886
39137,2025-11-24,Mumbai,habitual,False,0.68,0.272
39138,2026-05-12,Pune,discount_hunter,True,0.618,0.471
39139,2026-03-08,Bengaluru,standard,False,0.517,0.499
39140,2026-04-25,Mumbai,discount_hunter,True,0.558,0.416
39141,2026-04-09,Pune,standard,False,0.683,0.615
39142,2026-05-17,Hyderabad,standard,False,0.568,0.67
39143,2026-04-30,Hyderabad,standard,True,0.581,0.482
39144,2026-04-07,Kolkata,churn_risk,False,0.292,0.503
39145,2026-04-23,Hyderabad,habitual,False,0.611,0.443
39146,2026-04-24,Mumbai,discount_hunter,True,0.356,0.478
39147,2026-01-05,Chennai,standard,False,0.567,0.645
39148,2026-03-08,Hyderabad,standard,False,0.484,0.501
39149,2026-05-17,Pune,churn_risk,False,0.334,0.803
39150,2026-04-26,Bengaluru,habitual,False,0.74,0.192
39151,2025-12-09,Pune,standard,False,0.584,0.369
39152,2025-12-11,Bengaluru,churn_risk,False,0.34,0.796
39153,2025-12-27,Pune,standard,False,0.583,0.597
39154,2026-04-03,Delhi,habitual,False,0.634,0.171
39155,2026-01-30,Bengaluru,standard,False,0.439,0.458
39156,2026-03-14,Kolkata,churn_risk,False,0.36,0.99
39157,2025-12-16,Pune,churn_risk,False,0.511,0.698
39158,2025-12-01,Delhi,standard,False,0.479,0.45
39159,2026-04-08,Kolkata,churn_risk,False,0.468,0.585
39160,2026-01-12,Hyderabad,churn_risk,False,0.357,0.909
39161,2025-11-28,Delhi,discount_hunter,True,0.537,0.528
39162,2025-12-29,Chennai,discount_hunter,True,0.62,0.344
39163,2026-01-18,Hyderabad,discount_hunter,True,0.365,0.351
39164,2026-02-01,Delhi,standard,False,0.518,0.569
39165,2026-05-01,Chennai,standard,False,0.58,0.532
39166,2025-12-26,Bengaluru,standard,True,0.629,0.457
39167,2026-03-09,Delhi,standard,True,0.551,0.578
39168,2026-01-09,Pune,habitual,False,0.773,0.333
39169,2026-02-18,Mumbai,standard,False,0.562,0.437
39170,2026-01-13,Hyderabad,habitual,False,0.787,0.348
39171,2026-01-21,Pune,habitual,False,0.741,0.36
39172,2026-03-08,Mumbai,standard,False,0.432,0.463
39173,2026-03-07,Kolkata,standard,True,0.605,0.407
39174,2025-12-15,Hyderabad,habitual,False,0.841,0.338
39175,2025-12-19,Bengaluru,churn_risk,False,0.386,0.801
39176,2026-01-03,Mumbai,habitual,False,0.769,0.149
39177,2026-05-01,Hyderabad,churn_risk,False,0.553,0.601
39178,2026-01-17,Kolkata,churn_risk,False,0.371,0.592
39179,2026-03-05,Bengaluru,discount_hunter,True,0.503,0.513
39180,2026-02-09,Delhi,habitual,False,0.762,0.293
39181,2026-01-23,Bengaluru,habitual,False,0.598,0.085
39182,2025-11-27,Hyderabad,standard,False,0.508,0.453
39183,2026-02-08,Kolkata,standard,False,0.609,0.362
39184,2026-05-19,Bengaluru,standard,True,0.424,0.304
39185,2026-05-09,Kolkata,standard,False,0.544,0.538
39186,2026-01-14,Hyderabad,standard,True,0.641,0.412
39187,2026-02-24,Chennai,standard,False,0.516,0.372
39188,2026-01-11,Delhi,discount_hunter,True,0.376,0.678
39189,2026-05-05,Pune,standard,False,0.502,0.432
39190,2026-02-28,Pune,habitual,False,0.725,0.05
39191,2026-05-05,Bengaluru,standard,True,0.653,0.522
39192,2026-04-23,Chennai,habitual,False,0.724,0.315
39193,2026-01-18,Mumbai,habitual,False,0.61,0.344
39194,2026-02-11,Chennai,habitual,False,0.661,0.114
39195,2026-03-03,Chennai,standard,True,0.518,0.489
39196,2026-01-04,Bengaluru,churn_risk,False,0.452,0.771
39197,2026-04-19,Hyderabad,habitual,False,0.7,0.254
39198,2026-03-02,Mumbai,discount_hunter,True,0.416,0.386
39199,2025-12-28,Chennai,standard,False,0.558,0.336
39200,2026-02-15,Hyderabad,churn_risk,False,0.423,0.841
39201,2026-04-17,Pune,standard,False,0.497,0.466
39202,2026-02-05,Chennai,discount_hunter,True,0.538,0.433
39203,2026-03-28,Chennai,standard,False,0.66,0.499
39204,2026-05-17,Chennai,discount_hunter,True,0.432,0.39
39205,2026-01-20,Chennai,churn_risk,False,0.453,0.88
39206,2026-05-19,Pune,standard,False,0.543,0.5
39207,2026-02-03,Pune,standard,False,0.534,0.521
39208,2026-03-02,Delhi,discount_hunter,True,0.486,0.474
39209,2026-04-09,Delhi,habitual,False,0.791,0.177
39210,2025-12-03,Bengaluru,standard,False,0.475,0.486
39211,2026-03-27,Hyderabad,habitual,False,0.685,0.254
39212,2026-03-03,Hyderabad,churn_risk,False,0.406,0.767
39213,2026-03-18,Bengaluru,churn_risk,False,0.409,0.744
39214,2026-05-11,Hyderabad,standard,False,0.7,0.501
39215,2026-02-16,Bengaluru,discount_hunter,True,0.563,0.502
39216,2026-05-06,Chennai,habitual,False,0.776,0.43
39217,2026-03-03,Chennai,standard,False,0.766,0.354
39218,2025-12-29,Delhi,standard,False,0.398,0.621
39219,2026-03-18,Hyderabad,standard,False,0.561,0.721
39220,2025-12-25,Bengaluru,standard,False,0.524,0.616
39221,2026-05-01,Hyderabad,habitual,False,0.576,0.497
39222,2025-12-18,Delhi,standard,False,0.606,0.307
39223,2026-02-18,Hyderabad,habitual,False,0.638,0.266
